LAT,LONG,HUMANNAME,COUNT,TONE
52.975,-6.04944,"Wicklow, Wicklow, Ireland",6,-0.803580921986828
51.45,-2.58333,"Bristol, Bristol, City Of, United Kingdom",39,-0.528948187731782
24.2183,121.689,"Qingshui, Hualian Xian, Taiwan",6,1.17887112849197
46.9105,-98.7084,"Jamestown, North Dakota, United States",13,3.0209618513284
-33.9167,18.4167,"Cape Town, Western Cape, South Africa",427,-1.18109684071885
-16.9167,31.5333,"Madziwa, Zimbabwe (General), Zimbabwe",6,-1.63849208450059
15.4,73.8,"Mormugao, Goa, India",4,1.15617875793669
-22.95,17.6,"Dordabis, Khomas, Namibia",7,-1.23371196417561
54,-4,"British Isles, United Kingdom (General), United Kingdom",7,-2.09577688114946
43.4108,-71.5653,"New Hampshire, United States",6,-2.29796935987988
-26.2471,28.0473,"Kenilworth, Gauteng, South Africa",4,-3.74294955337642
8.94611,125.524,"La Trinidad, Agusan Del Norte, Philippines",4,-0.917333500145466
-34.1243,19.0405,"Eikenhof, Western Cape, South Africa",5,-3.19156695100198
-21.9333,15.8333,"Karibib, Erongo, Namibia",9,-1.81873812018243
49.6833,-124.933,"Comox, British Columbia, Canada",31,2.60555047227438
32.9866,-83.6487,"Georgia, United States",136,0.149704743489967
4.48178,118.611,"Semporna, Sabah, Malaysia",6,-1.4202829782688
51.9167,-0.216667,"Stevenage, Hertfordshire, United Kingdom",4,-1.51175687666371
-34.5983,146.412,"Yanco, New South Wales, Australia",5,4.66543554031528
31.9026,35.1955,"Ramallah, West Bank (General), West Bank",7,-2.47026739689448
10.5231,7.44028,"Kaduna, Kaduna, Nigeria",74,-1.78621211657181
39.2603,-105.101,"Rampart Range, Colorado, United States",7,-1.0512548522853
-5.78333,-35.2667,"Rio Grande Do Norte, Rio Grande Do Norte, Brazil",11,-0.319183850273671
0.693889,30.2664,"Fort Portal, Kabarole, Uganda",5,-3.47220700031031
49.8833,-97.1667,"Winnipeg, Manitoba, Canada",8,-1.40572828737673
-23.5333,-46.6167,"Sao Paulo, SãPaulo, Brazil",9,-0.79037628591769
-18.3333,14.8333,"Omusati, Omusati, Namibia",9,-0.499519819147126
22.5,114.133,"Fanling, Hong Kong (General), Hong Kong",9,-1.56830959442266
7.91667,4.5,"Bashorun, Nigeria (General), Nigeria",4,-2.3043860832587
2.2811,102.22,"Jelutong, Melaka, Malaysia",4,-2.71199754176775
40.4281,-86.9225,"Purdue University, Indiana, United States",6,-0.134263953442375
-34.0333,18.35,"Hout Bay, Western Cape, South Africa",4,-0.815232761167137
38.9459,-92.3277,"University Of Missouri, Missouri, United States",18,0.841384042486636
42.0261,-93.6486,"Iowa State University, Iowa, United States",24,-0.730636618221708
39.9272,32.8644,"Ankara, Ankara, Turkey",9,0.766445246944819
11.951,7.93842,"Jigawa, Kano, Nigeria",9,-0.501925493750599
8.98278,-13.1508,"Bombali, Northern, Sierra Leone",4,-0.0378090995277662
46.1167,-0.347423,"Chize, Poitou-Charentes, France",5,-3.02561256693123
34.7668,-92.3001,"Pulaski County, Arkansas, United States",10,-3.63782168809227
45.4833,-73.6,"Westmount, Quebec, Canada",4,0.78115864767309
33.59,-7.61,"Casablanca, Grand Casablanca, Morocco",7,1.25728861305173
50.6667,-120.333,"Kamloops, British Columbia, Canada",33,2.61350599213377
25.5,92.25,"Jaintia Hills, Meghalaya, India",6,-2.55524645788633
-33.9285,18.6854,"Kuils River, Western Cape, South Africa",9,-1.40007012558487
-9.11667,30.6667,"Kabwe, Central, Zambia",29,2.61279769787342
14.6042,120.982,"Manila, Manila, Philippines",354,-1.61818667493318
38.8862,-77.025,"Department Of Energy, District Of Columbia, United States",4,1.62661141064734
-29.3859,21.7389,"Jacomyns Pan, Northern Cape, South Africa",4,-0.788660039435264
-38,175.5,"Waikato, Waikato, New Zealand",6,-1.19573073069176
50.4333,30.5167,"Kyiv, Kyyiv, Misto, Ukraine",32,-0.190962387598763
-20.0821,31.6232,"Bikita, Masvingo, Zimbabwe",4,0.835719491255809
52.6,0.366667,"Downham Market, Norfolk, United Kingdom",4,0.899279938485924
45.6697,-111.053,"Montana State University, Montana, United States",4,1.54291218176728
53.9833,-1.53333,"Harrogate, North Yorkshire, United Kingdom",18,0.836196042162047
56.1833,-4.38333,"Aberfoyle, Stirling, United Kingdom",4,1.01116719433358
25.3573,55.4033,"Sharjah, Ash Shariqah, United Arab Emirates",7,0.384534494353528
46.8167,9.83333,"Davos, Switzerland (General), Switzerland",77,-0.424616225224175
38.0304,-84.4994,"University Of Kentucky, Kentucky, United States",7,0.991853956911084
52.35,14.55,"Frankfurt, Brandenburg, Germany",5,-0.831940100843466
56.0833,-3.46667,"Dunfermline, Fife, United Kingdom",5,-0.409064808000708
50.5833,-124.917,"Bute Inlet, British Columbia, Canada",5,0.361976658507563
19.35,84.9833,"Chhatrapur, Orissa, India",5,-3.19959666589353
49.25,-123.133,"Vancouver, British Columbia, Canada",100,0.435287579147802
24.3111,120.563,"Gaomei, T'ai-Chung, Taiwan",6,1.17887112849197
-18.75,26.5,"Hwange District, Zimbabwe (General), Zimbabwe",4,2.65106366420628
35.7449,-86.7489,"Tennessee, United States",21,-0.740461651978873
27.0529,79.3583,"Manipur, Uttar Pradesh, India",23,-1.3206505166838
41.8328,-87.9289,"Oak Brook, Illinois, United States",12,0.0302470151927539
13.7567,121.058,"Batangas, Batangas City, Philippines",12,-0.701719492709934
55.0667,-3.55,"Dumfries, Dumfries And Galloway, United Kingdom",18,0.0615319591351776
11.0508,122.793,"Magdalo, Iloilo, Philippines",5,-2.53859123316739
47.5,19.0833,"Budapest, Budapest, Hungary",53,-1.80064731902284
24,92,"North Tripura, Tripura, India",20,-2.05327852905216
14.5192,120.77,"Manila Bay, Philippines (General), Philippines",16,-0.624626397065073
-25.1797,28.1135,"Tshwane, Limpopo, South Africa",87,-1.22317821083709
54.6833,-1.55,"Ferryhill, Durham, United Kingdom",15,-2.32269218595244
-17.0333,30.85,"Mvurwi, Zimbabwe (General), Zimbabwe",9,-0.513460035920604
-22.35,16.1333,"Otjimbingwe, Erongo, Namibia",4,-1.41657838399366
51.0833,-1.16667,"Hampshire, Hampshire, United Kingdom",19,1.36854725742041
52.0186,4.37815,"Delft, Zuid-Holland, Netherlands",4,2.4902604689763
25.7907,-80.13,"Miami Beach, Florida, United States",4,1.48417628593976
51.9833,17.8167,"Polskie, Wielkopolskie, Poland",11,0.373650064127932
22.3,73.2,"Baroda, Gujarat, India",11,-2.77674314390128
47.8124,-112.8,"Rocky Mountain, Montana, United States",4,1.90633855639728
6.35,5.65,"Ikpoba, Nigeria (General), Nigeria",4,1.7838435971682
-36.746,144.292,"Lake Weeroona, Victoria, Australia",4,-1.56085194920087
-15.2071,129.451,"Legune, Northern Territory, Australia",5,1.71374270919101
-26.5333,29.9833,"Ermelo, Mpumalanga, South Africa",6,-2.05479868938513
52.6333,-1.13333,"Leicester, Leicester, United Kingdom",9,-1.36727116765868
35.8669,14.5619,"Marsascala, Marsaskala, Malta",5,-1.25359621027044
47.1991,-1.67021,"Indre, Pays De La Loire, France",6,-0.399295084724488
-25.1571,27.1261,"Lesetlheng, North-West, South Africa",8,0.65388409231887
-1.6,103.617,"Jambi, Jambi, Indonesia",4,1.80894536497985
1.28389,103.858,"Marina Bay, Singapore (General), Singapore",10,1.39660515697208
55.6167,-4.81667,"Ardrossan, North Ayrshire, United Kingdom",6,-1.87696569523501
-24.4167,150.5,"Biloela, Queensland, Australia",4,-5.09135719033952
21.3069,-157.858,"Honolulu, Hawaii, United States",16,-1.29361072063265
1.41,103.874,"Seletar, Singapore (General), Singapore",10,-2.81257145861343
16.17,120.78,"Barangay, Pangasinan, Philippines",7,-3.00339900134011
-33.7338,18.9752,"Paarl, Western Cape, South Africa",18,-1.49631644081176
29.7633,-95.3633,"Houston, Texas, United States",18,-0.135788295985324
46.8267,-100.89,"Mandan, North Dakota, United States",13,3.22970297286496
-26.1892,152.658,"Gympie, Queensland, Australia",6,-0.561828521925789
49.1,-122.65,"Langley, British Columbia, Canada",7,-0.717811686493953
21.0333,106.483,"Quang Tri, H?I Duong, Vietnam, Republic Of",4,2.22156024425996
6.9732,80.7677,"Nuwara Eliya, Central, Sri Lanka",9,2.17164654441605
42.624,78.3948,"Kurbu, Ysyk-KöG, Kyrgyzstan",10,1.33630289532294
-1.25,36.8833,"Kariobangi, Nairobi Area, Kenya",4,0.332203105409391
14.7367,-17.6339,"Dakar, Dakar, Senegal",10,0.420764102987793
5.4314,-2.09396,"Anomabo, Ghana (General), Ghana",16,-2.29488564527524
25.6,85.1167,"Patna, Bihar, India",92,-0.941423539385657
52.1333,-0.45,"Bedford, Borough Of Bedford, United Kingdom",4,0.645547880674811
40.925,-98.342,"Grand Island, Nebraska, United States",6,3.05419074057096
31.106,-97.6475,"Texas, United States",181,0.12883702299679
31.7867,121.141,"Yangtze River, China (General), China",13,-1.32553674798361
5.40333,125.464,"Sarangani, Davao Del Sur, Philippines",4,0.0614105763082176
28.05,-110.967,"Caballito, Sonora, Mexico",6,0.727914605948401
31.9167,77.25,"Himachal Pradesh, Himachal Pradesh, India",32,-1.41280420710996
5.77829,-0.200485,"Adenkrebi, Ghana (General), Ghana",4,-2.17341805201002
-32.2857,115.714,"Lake Richmond, Western Australia, Australia",4,-1.34480169507817
0.333333,32.5833,"Kampala Capital City, Kampala, Uganda",7,-3.80191943984553
-44.9333,171.1,"Waitaki, New Zealand (General), New Zealand",5,0.440888563231076
6.61194,3.27722,"Mosan, Lagos, Nigeria",9,4.20582993488318
27.8333,-81.717,"Florida, United States",62,-0.659471901373813
38.6353,-90.2337,"Saint Louis University, Missouri, United States",4,0.130004080884728
35.685,139.751,"Tokyo, Tokyo, Japan",117,-1.36082225775838
39,141,"Tohoku, Japan (General), Japan",4,-0.911604098623407
5.8402,118.118,"Sandakan, Sabah, Malaysia",5,0.320138164205436
26.3167,89.4333,"Cooch Behar, West Bengal, India",9,-0.48879193279223
53.3667,-0.016667,"Louth, Lincolnshire, United Kingdom",4,-0.731655508863918
10.1,77.0667,"Munnar, Kerala, India",4,-0.340385008920558
26.1667,85.9,"Darbhanga, Bihar, India",8,0.826976214186822
29.6161,76.9806,"Haryana, Haryana, India",22,-2.53501859973083
11.5,8.5,"Kano State, Kano, Nigeria",21,0.615507950937941
5.95666,6.84904,"Ozubulu, Anambra, Nigeria",4,1.57276800686496
-17.7169,31.0682,"Teviotdale, Mashonaland Central, Zimbabwe",5,-1.91173081889911
42.733,-106.327,"Casper Mountain, Wyoming, United States",7,-1.98586522641638
-19,32.5,"Manicaland Province, Manicaland, Zimbabwe",4,2.72308467032026
36.2028,37.1586,"Aleppo, ?Alab, Syria",13,-0.610653031333867
-25.6347,27.7802,"Brits, North-West, South Africa",5,-2.448128882127
13.0303,5.1938,"Nasarawa, Sokoto, Nigeria",25,-2.4313031820591
38.8773,-77.0178,"Environmental Protection Agency, District Of Columbia, United States",4,0.0230962950862605
-17.9333,19.7667,"Rundu, Okavango, Namibia",11,-1.06991107436721
-19.4167,13.75,"Kunene, Kunene, Namibia",15,-1.40079444936005
39.6009,47.1453,"Fizuli, Fuzuli Rayonu, Azerbaijan",7,-3.58434324225185
53.4,-3.08333,"Merseyside, United Kingdom (General), United Kingdom",9,-0.883038705501312
13.3285,14.1217,"Lake Chad, Nigeria (General), Nigeria",6,-2.50488372005249
7.33991,-2.32676,"Sunyani, Brong-Ahafo, Ghana",7,-0.932064651915996
22.0215,90.0215,"Padma, Barisal, Bangladesh",4,0.162768553968584
3.11667,101.683,"Federal Territory, Kuala Lumpur, Malaysia",17,-0.301765796200837
38.5767,-92.1735,"Jefferson City, Missouri, United States",11,0.08420556625481
-34.0226,20.4417,"Swellendam, Western Cape, South Africa",8,-2.27426560573846
26.7,77.9,"Dholpur, Rajasthan, India",5,-1.05113751019384
-45.25,169.5,"Otago, Otago, New Zealand",15,0.352673804651395
-29.9656,24.7877,"Berg River, Free State, South Africa",5,0.0527169416073161
26.1167,85.4,"Muzaffarpur, Bihar, India",7,-2.89300311338293
31.0927,119.132,"Zhongfa, Anhui, China",10,-0.172127840950492
49.9,-119.483,"Kelowna, British Columbia, Canada",33,2.20393123239477
39.6444,112.344,"Zhang Xiaofeng, Shanxi, China",8,-1.73771702497997
35.705,51.4216,"Teheran, Iran (General), Iran",4,-7.06029587051799
-22.9,-55.5,"Lagoa Dos Patos, Mato Grosso Do Sul, Brazil",10,-0.253063019614763
49.15,-123.917,"Nanaimo, British Columbia, Canada",30,2.46794923181876
25.0478,121.532,"Taipei, T'ai-Pei, Taiwan",16,-1.23387957767225
53.6167,-2.15,"Rochdale, Rochdale, United Kingdom",7,0.56412258366919
54.2667,-2.08333,"Yorkshire Dales National Park, North Yorkshire, United Kingdom",4,1.32161344449388
17.4667,-88.3833,"Tropical Park, Belize, Belize",4,2.84628177714422
55.25,-2,"Northumberland, Northumberland, United Kingdom",36,0.256266878844832
-6.90389,107.619,"Bandung, Jawa Barat, Indonesia",11,-0.508259298596536
7.66667,5.25,"Ekiti State, Ekiti, Nigeria",6,-1.52358693882526
7.06667,6.26667,"Auchi, Edo, Nigeria",5,0.43942055674691
-7.91746,156.528,"Pacific Island, Solomon Islands (General), Solomon Islands",4,-1.83864058832307
6.32241,6.89021,"Aguleri, Anambra, Nigeria",6,-2.62895632365159
22.2,111.117,"Shenzhen, Guangdong, China",28,-1.25193496924406
49.9167,-116.917,"Kaslo, Yukon, Canada",4,-0.89446245171657
-7.1046,112.337,"Bali, Jawa Timur, Indonesia",14,1.69027344174662
36,124,"Yellow Sea, Oceans (General), Oceans",5,-0.731049707122826
-25.713,28.3653,"Mamelodi, Gauteng, South Africa",5,-3.00541334938003
32.7849,-96.9008,"Eagle Ford, Texas, United States",18,2.91390459561653
50.3336,-4.63917,"Fowey, Cornwall, United Kingdom",6,-1.87696569523501
35.8431,-90.6771,"Arkansas State University, Arkansas, United States",5,2.67185137226692
4.71667,115.067,"Temburong, Brunei (General), Brunei",4,-0.144734232436529
-9.46472,147.193,"Port Moresby, National Capital, Papua New Guinea",18,-0.775657056154614
45.3106,18.6792,"Hercegovina, Vukovarsko-Srijemska, Croatia",4,-3.00553216084551
42.75,-81.7,"Glencoe, Ontario, Canada",4,1.84084015564089
30.5833,114.267,"Wuhan, Hubei, China",5,-1.29272217423752
-30.1167,30.85,"Illovo, Kwazulu-Natal, South Africa",8,0.0021328985677399
6.91025,122.072,"Zamboanga, Zamboanga, Philippines",14,-0.922752523398779
-14,29,"Central Province, Copperbelt, Zambia",4,-2.1313666694858
-29.8333,27.3167,"Letsie, Lesotho (General), Lesotho",4,-1.03664553585925
51.55,0.166667,"Dagenham, Barking And Dagenham, United Kingdom",7,0.321960961917878
0.064444,32.4469,"Entebbe, Wakiso, Uganda",8,-2.06379768462643
7.22889,124.258,"Sultan Kudarat, Maguindanao, Philippines",14,1.36098599986422
22.2333,114.183,"Deep Water Bay, Hong Kong (General), Hong Kong",13,-0.386171453228693
51.6667,-3,"Monmouthshire, United Kingdom (General), United Kingdom",9,0.718926311050877
42.149,-81.2414,"Lake Erie, Ohio, United States",12,0.192377289907281
-32.1817,18.8922,"Clanwilliam, Western Cape, South Africa",4,-1.35766725313396
-18.5,17.0833,"Oshikoto, Oshikoto, Namibia",9,-0.266650288153259
31.5333,35.1,"Hebron, Israel (General), Israel",10,-1.335833624431
17.4,106.65,"Quang Ninh, Qu?Ng Bì, Vietnam, Republic Of",4,-1.63583509513742
6.42806,3.42199,"Victoria Island, Lagos, Nigeria",5,-0.696678598839158
8.48333,8.51667,"Lafia, Nassarawa, Nigeria",8,-0.844869448584194
-25.5,29.2,"Rietfontein, Mpumalanga, South Africa",5,-1.47631591386711
52.3342,-6.4575,"Wexford, Wexford, Ireland",15,-1.93326945623369
18.2766,-66.335,"Puerto Rico, United States",6,-1.36250740629448
9.88333,122.833,"Kabankalan City, Kabankalan City, Philippines",12,-3.45241740532555
45.8,16,"Zagreb, Zagreb, Grad, Croatia",7,-2.28245790137668
4.43333,113.983,"Piasau, Sarawak, Malaysia",4,-2.20144010747611
22.4852,92.2267,"Kaptai, Chittagong, Bangladesh",6,1.60480861451888
25.1723,55.2444,"Khaleej Times, Dubayy, United Arab Emirates",4,0.175554576121837
53.6667,-5,"Irish Sea, Ireland (General), Ireland",10,-0.157149637105857
24.4667,54.3667,"Abu Dhabi, Abu Z¸Aby, United Arab Emirates",33,2.87487189076317
-29.95,27,"Kuruman, Free State, South Africa",7,-3.23152639108763
-28.9974,134.759,"Coober Pedy, South Australia, Australia",5,-0.701453699906086
43.0999,129.768,"Hebei, Jilin, China",25,-2.48111636406047
48.55,-123.367,"Saanich, British Columbia, Canada",4,-1.65480601948028
1.4,32.9333,"Nakawa, Buyende, Uganda",4,-1.91202006048462
11.55,104.917,"Phnom Penh, (Cb11), Cambodia",13,-1.56145192884577
-33.45,-70.6667,"Santiago, RegióEtropolitana, Chile",38,0.427857741157986
-15.9333,-50.1333,"Goias, GoiáBr, Brazil",4,-1.38598020589719
48.8667,2.33333,"Paris, France (General), France",272,-0.416843323862557
51.9733,5.66756,"Wageningen, Gelderland, Netherlands",12,0.830783784600387
-15.7781,128.744,"Kununurra, Western Australia, Australia",8,1.63353633314262
-37.8167,144.967,"Melbourne, Victoria, Australia",78,-1.00068770493837
10.8003,122.976,"Silay City, Silay, Philippines",7,-0.0594147764089867
-18.0833,30.4333,"Halfway Hotel, Zimbabwe (General), Zimbabwe",6,0.228306254428493
35.8942,14.4272,"Ta Qali, Attard, Malta",5,-4.52078670085795
0.042099,36.3673,"Nyahururu, Central, Kenya",4,-6.90746057333464
41,123,"Liaoning, Liaoning, China",41,-5.04343055816347
-29.4474,26.7851,"Malvern, Free State, South Africa",8,-0.666578583229595
45.95,-59.7833,"Cape Breton, Nova Scotia, Canada",9,0.0546016063833023
-32.1359,27.2538,"Gwatyu, Eastern Cape, South Africa",5,-1.41107767787917
6.2933,80.2502,"Kimbulawala, Southern, Sri Lanka",4,-0.945236652642427
-28.4478,21.2561,"Upington, Northern Cape, South Africa",7,-2.07121758818377
0.284219,34.7523,"Kakamega, Western, Kenya",8,-1.98644767617078
14.5167,121,"Manila International, Philippines (General), Philippines",4,-0.457102138914891
-39.3333,174.25,"Taranaki, Taranaki, New Zealand",6,0.346091196357968
51.5,-0.133333,"Buckingham Palace, Westminster, United Kingdom",5,2.3741585236038
-27.4257,29.1659,"Vrede, Free State, South Africa",4,-2.26870830319106
49.05,-122.3,"Abbotsford, British Columbia, Canada",36,1.95840956188209
47.0056,28.8575,"Chisinau, Chisinau, Moldova",4,-0.193666486407384
7.03333,125.083,"Kidapawan City, Kidapawan City, Philippines",7,-2.58346701459864
1.29278,103.771,"Pasir Panjang, Singapore (General), Singapore",4,1.49294630359139
53.5,-7.5,"Westmeath, Westmeath, Ireland",6,0.856460594328136
41.6772,-71.5101,"Rhode Island, United States",10,0.00122796614929204
14,75,"Western Ghats, Karnataka, India",6,-1.60587385465957
0.284444,32.5917,"Makindye, Kampala, Uganda",6,-3.47113408676229
-8.46667,30.2,"Musika, Central, Zambia",5,1.2723850778769
10.5167,-61.4167,"Chaguanas, Caroni, Trinidad And Tobago",5,-1.2781511079285
31.8,35.2333,"Sheikh Jarrah, Yerushalayim, Israel",4,-2.85874022183101
-1.71667,105.933,"Riau, Indonesia (General), Indonesia",5,0.900431091908602
37.4532,-81.6307,"Mohegan, West Virginia, United States",5,4.3063484748158
12.55,6.63333,"Kogi, Nigeria (General), Nigeria",22,-0.144936566434968
-24.6,29.75,"Drakenstein, Limpopo, South Africa",7,-0.373797860862242
11.3336,103.013,"Koh Kong, KaôOng, Cambodia",5,-5.09524183664069
44.4333,26.1,"Bucharest, Bucuresti, Romania",34,1.60291247086773
5.46061,100.307,"Tanjung Tokong, Pulau Pinang, Malaysia",5,-1.24377353057923
-28.7754,32.054,"Richards Bay, Kwazulu-Natal, South Africa",8,-1.17107164286437
19,33.2,"Nile, Nahr An Nil, Sudan",5,-1.22275750164224
19,39.5,"Red Sea, Djibouti (General), Djibouti",11,-0.931278945992099
26.4667,-77.0833,"Abaco, Central Abaco, Bahamas, The",5,-1.49710640834089
-17,29.5,"Mashonaland West, Mashonaland West, Zimbabwe",22,0.292245203962072
7.25256,5.19312,"Akure, Ondo, Nigeria",10,0.480157256379837
0.35,32.6,"Bukoto, Kampala, Uganda",4,-0.484529051254303
46.1956,6.14811,"Geneva, Genè, Switzerland",75,-2.51808608155754
25.3333,83,"Banaras, Uttar Pradesh, India",31,0.925780264288279
38.8334,-89.9001,"Madison County, Illinois, United States",4,-1.53597792481142
39.6372,22.4203,"Larissa, Perifereia Thessalias, Greece",4,-2.06392723180139
55.7667,-120.233,"Dawson Creek, British Columbia, Canada",4,1.07332034816711
0.301197,33.0518,"Buikwe District, Buikwe, Uganda",6,-3.44487896778887
51.5,-1.25,"Berkshire, United Kingdom (General), United Kingdom",14,-0.643122609767514
44.2853,-99.4632,"South Dakota, United States",29,0.11102812142649
11,72.5,"Lakshadweep, Lakshadweep, India",5,-0.224259056641479
47.5002,-111.301,"Great Falls, Montana, United States",4,2.19797538026262
6.66737,9.17157,"Obudu, Cross River, Nigeria",4,-1.16506289714913
7.16667,126.333,"Davao Oriental, Davao Oriental, Philippines",4,-0.213449359879721
22.2833,114.15,"Victoria Peak, Hong Kong (General), Hong Kong",4,-0.379441381471837
16.5569,121.477,"Aklan, Quirino, Philippines",28,-0.0320989674661376
0.15,32.75,"Mengo, Mukono, Uganda",9,-2.41238105761083
22.95,81.0833,"Dindori, Madhya Pradesh, India",7,-1.3961679083218
22.3,70.7833,"Rajkot, Gujarat, India",7,-2.81384857743217
55.8333,-4.25,"Glasgow, Glasgow City, United Kingdom",60,0.610254619688619
-26.0928,27.7907,"Krugersdorp, Gauteng, South Africa",4,-3.21876943054828
53.9486,-6.54139,"Louth, Louth, Ireland",6,0.0296374731568915
6.09697,6.81843,"Obosi, Anambra, Nigeria",6,1.43765224334094
9.98333,76.2833,"Ernakulam, Kerala, India",4,-1.36964613250564
38.1962,-87.2967,"Lynnville, Indiana, United States",5,4.11303312439278
22.6411,92.19,"Rangamati, Chittagong, Bangladesh",6,1.60480861451888
56.0833,-4.6,"Loch Lomond, United Kingdom (General), United Kingdom",7,0.343890463395562
12.7243,7.71995,"Daura, Katsina, Nigeria",11,2.21904225103657
22.35,114.1,"Tsing Yi, Hong Kong (General), Hong Kong",6,-1.57049480115604
53.6667,-3,"Southport, Sefton, United Kingdom",4,0.0500683182225099
53.45,-2.23333,"Greater Manchester, United Kingdom (General), United Kingdom",25,0.256052105005429
51.8,-0.2,"Welwyn Garden City, Hertfordshire, United Kingdom",4,0.361135321991713
5.34916,100.239,"Balik Pulau, Pulau Pinang, Malaysia",8,-2.09015888365388
10.3134,9.84327,"Bauchi, Bauchi, Nigeria",11,-0.0015768280868394
-25.5389,31.3119,"Kaap, Mpumalanga, South Africa",4,-1.93602742044642
51.45,-0.016667,"Lewisham, Lewisham, United Kingdom",7,-0.246373055709346
51.5,-0.166667,"Greater London, United Kingdom (General), United Kingdom",25,-1.35606060199913
18.7904,98.9847,"Chiang Mai, Chiang Mai, Thailand",4,0.681949637503465
47.1167,51.8833,"Atyrau, Atyrau, Kazakhstan",5,-6.06190671881283
-33.918,25.5701,"Port Elizabeth, Eastern Cape, South Africa",31,-1.38631049737971
20,135,"Philippine Sea, Oceans (General), Oceans",5,-0.016312200631201
19.65,72.7333,"Mahim, Maharashtra, India",4,-2.11207361513588
55.3333,3,"North Sea, Oceans (General), Oceans",23,-0.710100059998468
1.32139,103.657,"Tuas, Singapore (General), Singapore",43,-2.9077743382724
31.2565,32.2841,"Port Said, Bur SaId, Egypt",4,-2.45899473738148
26.5,128,"Ryukyus, Okinawa, Japan",5,-0.336539938519742
50.9167,-1.46667,"Redbridge, Southampton, United Kingdom",5,-0.5764157149443
36.9034,-104.439,"Raton, New Mexico, United States",16,-8.19497647558302
-41.3,174.783,"Wellington, New Zealand (General), New Zealand",55,-1.11365466265712
40.3363,-89.0022,"Illinois, United States",86,-0.0478244395750198
17.4667,106.633,"Kien Giang, Vietnam (General), Vietnam, Republic Of",4,-2.23167754020667
-19.4167,29.7,"Sussex, Zimbabwe (General), Zimbabwe",13,-2.05552950277568
7.21212,124.882,"North Cotabato, North Cotabato, Philippines",14,-0.899900746150642
53.55,10,"Hamburg, Hamburg, Germany",6,1.49571029264304
-26.215,28.2547,"Boksburg, Gauteng, South Africa",32,-2.09171012932507
10.7253,123.473,"Bandila, Negros Occidental, Philippines",5,-3.16208770007889
54,-1.5,"Yorkshire, North Yorkshire, United Kingdom",41,0.959392927529576
35.9206,14.3664,"Mgarr, Im¿Arr, Malta",4,-1.75792550996164
-17.9235,25.843,"Victoria Falls, Matabeleland North, Zimbabwe",34,-0.351319879023294
43.764,-73.7585,"Adirondack, New York, United States",4,-0.4848081390305
41.3275,19.8189,"Tirana, Tirane, Albania",7,-1.85781696800445
10,6,"Niger State, Niger, Nigeria",14,0.839984008867762
55.15,-1.65,"Hepscott, Northumberland, United Kingdom",4,-0.309088075045522
6.5,-0.5,"Eastern Region, Eastern, Ghana",6,1.24901236488379
30.1667,31.1,"Nile River, Egypt (General), Egypt",9,-2.43503959599018
14.5518,120.994,"Pasay City, Pasay, Philippines",6,0.480102180847107
4.6,-74.0833,"Bogota, Cundinamarca, Colombia",60,-2.46632245927377
-3.89733,39.7934,"Kikambala, Coast, Kenya",4,-1.47931621126256
15.3547,44.2067,"Sanaa, SanA', Yemen",10,-0.923896003980102
42.0997,-102.871,"Alliance Public Library, Nebraska, United States",5,1.34533963993635
-26.5,153,"Sunshine Coast, Queensland, Australia",9,-1.66095954074374
57.1667,-2.16667,"Aberdeen City, Aberdeen City, United Kingdom",4,-1.07004774400057
8.0034,124.284,"Marawi, Marawi, Philippines",78,-0.818530612447626
40.4711,-107.01,"Elk Creek, Colorado, United States",5,0
50.3667,-119.35,"Okanagan, British Columbia, Canada",8,-2.15982885246989
-25.3,152.967,"Woody Island, Queensland, Australia",7,-2.81403661209385
7.3179,8.9951,"Gboko, Benue, Nigeria",6,0.91746394966384
39.0667,-83.0666,"Pike County, Ohio, United States",4,-1.58941843235149
44.95,11.3667,"Palazzetto, Italy (General), Italy",5,1.7740632484878
-33.9517,18.3844,"Camps Bay, Western Cape, South Africa",4,-0.815232761167137
47.5362,-99.793,"North Dakota, United States",46,0.832839841562615
22.3,114.2,"North Point, Hong Kong (General), Hong Kong",7,0.471683369437959
-30.9411,19.3767,"Ysterberg, Northern Cape, South Africa",4,-3.41382789078186
-4.17375,39.4521,"Kwale, Coast, Kenya",12,-1.82503610763754
34.9167,33.6292,"Larnaca, Larnaca, Cyprus",15,-0.0338120158857647
55.1667,-1.68333,"Morpeth, Northumberland, United Kingdom",5,-0.320799871801123
53,-7.4,"Laois, Laois, Ireland",8,-0.286625386084916
13.6667,123.333,"Camarines Sur, Camarines Sur, Philippines",23,-4.36189287160904
27.5833,84.5,"Chitwan, Nepal (General), Nepal",7,-2.63611534069388
51.9,-2.08333,"Cheltenham, Gloucestershire, United Kingdom",5,1.75718085414225
-3.63045,39.8499,"Kilifi, Coast, Kenya",23,-2.35437261910793
-18.5013,31.9358,"Lesbury, Manicaland, Zimbabwe",9,-1.75606679514615
20.9667,72.9,"Surat, Gujarat, India",8,-3.11284270264147
-18.0833,179.367,"Yadua, Fiji (General), Fiji",4,4.87350716737975
18.4333,79.15,"Karimnagar, Andhra Pradesh, India",4,-1.19795560072159
5.5,-2.5,"Western Region, Western, Ghana",12,1.21193082881879
-34.5875,-58.6725,"Buenos Aires, Distrito Federal, Argentina",10,-1.17765815691241
9.96667,76.2333,"Cochin, Kerala, India",4,-2.86278186614383
